期間,亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞洲_原始值,亞洲_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞美尼亞_原始值,亞美尼亞_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),亞塞拜然_原始值,亞塞拜然_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),孟加拉_原始值,孟加拉_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),不丹_原始值,不丹_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),汶萊_原始值,汶萊_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),柬埔寨_原始值,柬埔寨_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),喬治亞_原始值,喬治亞_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),香港_原始值,香港_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印度_原始值,印度_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),印尼_原始值,印尼_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),日本_原始值,日本_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),哈薩克_原始值,哈薩克_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),北韓_原始值,北韓_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),韓國_原始值,韓國_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),吉爾吉斯_原始值,吉爾吉斯_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),寮國_原始值,寮國_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),澳門_原始值,澳門_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),中國大陸_原始值,中國大陸_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),馬來西亞_原始值,馬來西亞_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),緬甸_原始值,緬甸_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),尼泊爾_原始值,尼泊爾_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),巴基斯坦_原始值,巴基斯坦_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),菲律賓_原始值,菲律賓_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),琉球_原始值,琉球_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),新加坡_原始值,新加坡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),斯里蘭卡_原始值,斯里蘭卡_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),塔吉克_原始值,塔吉克_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),泰國_原始值,泰國_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),土庫曼_原始值,土庫曼_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),烏茲別克_原始值,烏茲別克_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%),越南_原始值,越南_年增率(%)
1992M03,"75,904",16.51,"3,012,051",25.53,"68,176",9.69,"2,694,720",18.15,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,501,97.24,"19,898",112.79,22,144.44,851,150.29,1,--,20,--,0,--,4,--,8,33.33,336,41.18,1,-99.76,24,-99.84,0,--,0,--,2,--,90,"2,900.00",0,-,0,-,0,-,0,-,"32,121",30.23,"1,274,649",40.31,"4,248",24.43,"167,907",34.00,491,17.46,"19,491",26.72,519,-16.43,"20,523",-9.95,"2,665",-0.78,"105,746",6.87,"2,720",-13.79,"107,529",-7.12,"20,822",-0.98,"826,265",6.67,"43,049",4.81,"1,701,547",12.89,0,-,0,-,0,-,0,-,0,--,0,--,0,--,0,--,"2,607",-8.40,"103,453",-1.30,"4,993",41.89,"197,353",52.81,0,-,0,-,0,-,0,-,16,700.00,654,707.41,1,--,48,433.33,199,8.15,"7,910",16.56,12,0.00,467,6.86,0,--,0,--,"1,402",--,"55,404",--,"3,449",26.52,"136,860",36.32,"3,727",33.20,"147,305",43.44,0,-100.00,13,-89.34,41,51.85,"1,606",60.92,8,-11.11,330,-3.79,1,--,25,400.00,287,-8.01,"11,408",-0.64,472,8.51,"18,669",16.83,"2,565",51.87,"101,770",63.63,637,18.84,"25,163",27.93,26,-33.33,"1,015",-29.27,304,--,"12,028",--,"5,182",6.08,"205,656",14.29,"3,927",22.45,"155,221",31.88,464,47.77,"18,404",59.16,27,3.85,"1,055",11.52,0,-,0,-,0,-,0,-,"3,929",39.77,"155,911",50.61,"1,536",27.47,"60,698",37.25,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,557,111.79,"22,094",127.70,274,102.96,"10,822",118.14
1992M04,"77,407",17.58,"3,051,123",26.52,"71,304",5.24,"2,799,523",13.21,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,352,38.58,"13,891",49.19,28,300.00,"1,117",329.62,0,--,0,--,0,--,0,-100.00,19,"1,800.00",757,"1,841.03",423,--,"16,608","1,660,700.00",0,--,0,--,2,--,60,757.14,0,-,0,-,0,-,0,-,"33,938",30.20,"1,337,716",40.11,"3,840",-14.99,"150,749",-8.56,383,11.34,"15,078",19.76,558,-18.42,"21,903",-12.25,"2,469",5.47,"97,305",13.46,"3,049",-4.75,"119,727",2.48,"20,563",2.61,"810,518",10.41,"45,811",3.94,"1,798,616",11.82,0,-,0,-,0,-,0,-,0,--,0,--,0,-100.00,0,-100.00,"2,790",-5.17,"109,991",2.06,"5,065",29.91,"198,860",39.76,0,-,0,-,0,-,0,-,9,200.00,366,248.57,4,-55.56,176,-47.15,269,34.50,"10,614",45.24,34,142.86,"1,316",156.03,0,-,0,-,"1,521",-,"59,724",-,"3,464",19.74,"136,520",28.84,"3,816",36.33,"149,806",46.66,0,--,18,--,44,15.79,"1,712",23.34,12,9.09,455,12.35,1,--,26,160.00,245,-19.14,"9,670",-12.95,635,8.92,"24,916",17.05,"2,327",36.24,"91,732",46.59,601,-8.38,"23,616",-1.36,21,10.53,846,22.79,245,-28.57,"9,622",-23.05,"5,417",12.06,"213,524",20.59,"3,193",-7.53,"125,371",-0.53,404,-4.04,"15,927",3.26,6,-66.67,250,-62.24,0,-,0,-,0,-,0,-,"4,211",29.53,"165,970",39.39,"1,910",22.83,"75,002",32.16,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,506,150.50,"19,955",169.66,186,67.57,"7,289",79.40
1992M05,"76,774",-1.57,"3,061,192",7.07,"70,483",7.60,"2,799,174",17.00,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,303,47.80,"12,089",60.48,22,214.29,888,265.43,0,--,10,--,0,--,1,--,23,9.52,917,18.17,121,-8.33,"4,817",-0.29,0,--,0,--,1,--,47,--,0,-,0,-,0,-,0,-,"34,466",13.15,"1,374,240",23.07,"3,890",-20.68,"154,488",-13.74,346,6.79,"13,811",16.20,514,-30.73,"20,420",-24.61,"2,418",-18.28,"96,393",-11.14,"2,564",44.04,"101,840",56.64,"20,126",-17.57,"802,473",-10.34,"43,786",3.54,"1,738,920",12.59,0,-,0,-,0,-,0,-,0,--,0,--,0,--,0,--,"2,594",-23.00,"103,413",-16.27,"5,590",28.71,"221,993",39.96,0,-,0,-,0,-,0,-,0,--,11,--,4,300.00,170,639.13,262,-25.57,"10,462",-18.96,36,140.00,"1,415",166.48,0,-,0,-,"1,646",-,"65,371",-,"3,356",1.42,"133,820",10.32,"4,538",48.59,"180,237",61.56,1,--,43,"4,200.00",38,-55.81,"1,497",-52.39,12,20.00,469,34.38,1,--,24,118.18,327,26.25,"13,058",37.28,609,7.79,"24,186",17.30,"2,100",3.45,"83,715",12.49,675,59.57,"26,813",73.58,28,12.00,"1,100",19.83,0,-100.00,4,-99.95,"5,432",-14.04,"216,593",-6.49,"4,092",18.44,"162,512",28.78,449,-2.60,"17,922",5.99,10,-47.37,378,-46.91,0,-,0,-,0,-,0,-,"3,870",22.74,"154,318",33.54,"1,819",28.46,"72,221",39.67,0,-,4,-,0,-,0,-,0,-,0,-,0,-,2,-,524,63.75,"20,899",77.94,233,71.32,"9,235",85.52
1992M06,"73,427",-7.19,"2,957,192",1.52,"73,521",12.77,"2,949,108",23.31,0,-,0,-,0,-,0,-,2,-,68,-,0,-,0,-,279,9.84,"11,218",19.89,12,33.33,499,48.51,0,--,0,-100.00,0,--,4,--,12,0.00,464,7.66,0,-100.00,0,-100.00,5,--,196,"19,500.00",1,--,36,--,0,-,0,-,0,-,0,-,"32,932",2.86,"1,326,288",12.51,"3,684",-2.36,"147,779",6.79,449,42.54,"18,072",55.83,397,-35.86,"15,925",-29.85,"2,210",-13.60,"89,024",-5.48,"2,699",-1.46,"108,268",7.76,"18,754",-17.33,"755,292",-9.58,"49,817",13.23,"1,998,256",23.81,0,-,3,-,19,-,765,-,3,--,136,--,61,96.77,"2,446",116.46,"2,399",-32.44,"96,623",-26.10,"4,494",21.72,"180,283",33.10,0,-,0,-,0,-,0,-,10,900.00,411,"1,317.24",3,200.00,121,255.88,226,-10.67,"9,088",-2.40,17,41.67,691,62.97,0,-,0,-,"1,320",-,"52,954",-,"3,444",-6.62,"138,713",2.15,"3,273",8.70,"131,290",18.85,11,"1,000.00",432,800.00,33,-17.50,"1,306",-11.16,13,-51.85,526,-46.65,1,0.00,36,89.47,341,-4.75,"13,752",4.38,580,-14.83,"23,282",-6.80,"2,122",-1.85,"85,471",7.36,699,71.74,"28,023",87.60,13,-18.75,521,-14.17,361,85.13,"14,496",102.57,"5,467",-15.91,"220,155",-8.03,"3,874",31.01,"155,415",43.30,397,-18.14,"16,006",-10.37,6,-77.78,254,-74.40,0,-,10,-,0,-,0,-,"3,689",-3.88,"148,554",5.13,"1,735",36.72,"69,613",49.54,0,-,0,-,0,-,0,-,0,-,0,-,5,-,206,-,520,46.89,"20,937",60.78,185,-3.65,"7,423",5.41
1992M07,"72,163",-7.70,"2,931,053",1.34,"79,483",12.73,"3,215,326",23.72,1,-,42,-,0,-,0,-,1,-,55,-,2,-,81,-,320,-2.44,"12,984",6.91,22,100.00,882,122.73,0,--,19,--,0,--,7,--,13,18.18,519,31.06,175,-20.81,"7,069",-13.41,6,--,238,--,0,--,0,-100.00,0,-,16,-,0,-,0,-,"31,917",-2.00,"1,296,394",7.60,"3,534",-10.37,"142,971",-1.64,366,20.79,"14,860",32.50,481,-21.15,"19,469",-13.42,"2,510",-9.87,"101,952",-1.06,"3,418",13.14,"138,257",24.17,"18,167",-14.86,"737,899",-6.52,"51,812",9.29,"2,095,970",19.95,0,-,0,-,2,-,88,-,4,--,172,--,0,--,0,--,"2,351",-34.38,"95,478",-27.97,"6,051",65.92,"244,800",82.10,1,-,56,-,0,-,0,-,26,44.44,"1,057",61.62,15,"1,400.00",595,"2,025.00",173,-17.62,"7,042",-9.43,10,-33.33,395,-29.08,0,--,0,--,"1,814",37.74,"73,396",51.24,"3,383",-13.92,"137,389",-5.50,"4,060",20.40,"164,236",32.14,6,100.00,241,143.43,67,157.69,"2,691",183.86,20,81.82,803,104.85,1,0.00,44,100.00,255,-12.37,"10,360",-3.78,562,-16.99,"22,747",-8.85,"2,052",-7.11,"83,367",2.00,797,58.76,"32,225",74.25,7,-72.00,283,-69.86,122,--,"4,932",--,"5,517",-8.57,"224,082",0.37,"3,951",1.10,"159,819",10.95,354,-22.88,"14,378",-15.38,24,118.18,960,146.79,0,-,7,-,15,-,592,-,"3,709",0.13,"150,645",9.95,"1,833",40.35,"74,143",54.02,0,-,7,-,0,-,0,-,0,-,0,-,88,-,"3,576",-,536,47.66,"21,786",62.09,356,87.37,"14,382",105.75
1992M08,"75,514",16.18,"3,024,192",24.47,"73,068",18.22,"2,914,555",26.61,0,-,0,-,0,-,0,-,1,-,44,-,0,-,0,-,343,28.95,"13,741",37.99,23,155.56,919,173.51,0,--,0,--,0,--,2,--,19,850.00,781,797.70,159,5.30,"6,324",12.43,12,--,474,--,16,--,632,--,0,-,0,-,0,-,0,-,"34,767",30.88,"1,392,361",40.21,"3,174",-17.81,"126,601",-11.98,345,58.99,"13,827",70.66,431,6.95,"17,206",14.65,"2,903",38.37,"116,270",48.24,"2,986",-5.39,"119,112",1.32,"17,458",-6.90,"699,140",-0.26,"48,055",19.26,"1,916,850",27.72,0,-,0,-,16,-,633,-,7,--,270,--,0,--,0,-100.00,"2,321",-18.87,"92,965",-13.09,"4,855",31.18,"193,651",40.49,1,-,23,-,0,-,0,-,7,--,283,--,3,200.00,132,169.39,159,-8.09,"6,354",-1.75,15,87.50,607,94.55,3,--,133,--,"1,582",16.15,"63,108",24.44,"3,627",11.39,"145,256",19.33,"4,164",23.56,"166,113",32.34,3,--,117,--,46,119.05,"1,850",137.18,12,-14.29,463,-9.39,1,0.00,38,80.95,274,50.55,"10,988",61.16,399,-17.56,"15,902",-11.85,"2,455",41.01,"98,307",51.00,690,68.29,"27,536",80.40,4,-78.95,143,-80.03,98,-54.84,"3,919",-51.43,"5,370",9.24,"215,055",17.02,"3,677",40.08,"146,688",50.05,411,9.02,"16,470",16.97,9,-30.77,365,-24.74,1,-,48,-,0,-,0,-,"3,802",18.55,"152,262",27.00,"1,863",58.55,"74,299",69.77,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,682,99.42,"27,298",113.70,276,117.32,"11,023",132.70
1992M09,"70,163",-2.34,"2,790,884",3.10,"67,877",5.38,"2,689,274",11.22,1,-,48,-,0,-,0,-,1,-,35,-,0,-,0,-,398,14.37,"15,842",20.90,12,140.00,464,136.73,3,--,100,--,0,--,0,--,18,63.64,726,75.79,165,-8.84,"6,553",-3.77,19,--,756,--,6,--,230,"3,185.71",1,-,26,-,0,-,0,-,"31,043",3.81,"1,234,808",9.59,"3,249",-31.27,"128,733",-27.45,339,2.11,"13,476",7.73,343,-15.72,"13,573",-11.17,"2,478",-14.49,"98,574",-9.72,"2,745",8.76,"108,754",14.77,"17,237",-13.39,"685,657",-8.57,"45,220",9.38,"1,791,600",15.45,0,-,0,-,10,-,390,-,4,--,157,--,0,--,0,--,"2,001",-25.89,"79,584",-21.78,"4,582",7.66,"181,555",13.65,0,-,18,-,0,-,0,-,18,500.00,733,560.36,13,--,533,"5,230.00",117,-47.06,"4,652",-44.17,11,-26.67,447,-21.16,4,--,163,--,"1,525",37.51,"60,424",45.09,"3,236",-6.61,"128,712",-1.42,"3,599",8.93,"142,595",14.96,2,-96.61,72,-96.76,40,81.82,"1,598",90.92,19,35.71,758,41.95,1,--,49,308.33,288,14.29,"11,438",20.22,324,-49.77,"12,850",-46.91,"2,132",10.12,"84,793",16.27,554,13.99,"21,958",20.45,5,-58.33,188,-57.85,0,-100.00,12,-99.91,"5,198",-2.88,"206,765",2.52,"2,943",-4.51,"116,601",0.78,428,-18.79,"17,011",-14.35,26,-23.53,"1,027",-19.26,0,-,0,-,0,-,0,-,"3,905",11.89,"155,346",18.13,"1,791",25.86,"70,975",32.87,1,-,53,-,0,-,2,-,1,-,22,-,0,-,0,-,692,70.44,"27,520",79.80,265,12.77,"10,519",19.03
1992M10,"76,454",8.01,"3,033,894",13.24,"75,130",7.00,"2,969,561",12.16,1,-,43,-,3,-,129,-,1,-,23,-,0,-,0,-,363,8.68,"14,411",13.96,23,43.75,893,49.08,0,--,16,--,0,--,0,--,21,200.00,842,211.85,203,--,"8,030",--,5,--,197,--,9,--,363,--,0,-,0,-,0,-,0,-,"35,061",20.67,"1,391,302",26.51,"3,303",-33.86,"130,537",-30.68,342,29.55,"13,560",35.65,461,-22.91,"18,212",-19.27,"2,745",1.93,"108,929",6.88,"3,333",24.88,"131,751",30.91,"18,669",-10.33,"740,849",-5.99,"49,796",5.74,"1,968,241",10.84,1,-,20,-,31,-,"1,221",-,8,--,310,--,30,--,"1,196",--,"2,453",2.08,"97,360",7.03,"4,781",16.18,"188,992",21.80,0,-,12,-,0,-,0,-,13,"1,200.00",526,952.00,11,450.00,428,529.41,143,-12.27,"5,656",-8.29,47,74.07,"1,842",83.83,7,--,275,--,"1,684",49.42,"66,578",56.72,"3,150",-1.44,"124,983",3.33,"4,336",28.70,"171,372",34.88,5,150.00,202,165.79,36,-16.28,"1,410",-12.69,10,-23.08,378,-21.90,1,0.00,25,-3.85,393,38.38,"15,599",45.31,389,4.85,"15,362",9.94,"2,310",14.93,"91,657",20.48,694,-4.41,"27,434",0.19,4,-80.00,174,-77.14,148,-48.43,"5,864",-45.73,"5,277",-1.88,"209,401",2.88,"3,396",9.69,"134,218",14.96,427,-19.43,"16,952",-15.51,12,-61.29,486,-58.85,0,-,0,-,47,-,"1,869",-,"3,716",15.37,"147,478",20.96,"1,833",50.49,"72,440",57.70,0,-,0,-,0,-,0,-,0,-,0,-,118,-,"4,666",-,649,78.30,"25,738",86.85,293,13.57,"11,593",19.01
1992M11,"83,975",11.50,"3,313,940",14.76,"76,282",13.79,"2,998,493",17.10,1,-,23,-,0,-,0,-,0,-,0,-,1,-,25,-,279,-23.56,"10,999",-21.42,42,320.00,"1,638",328.80,0,--,0,--,0,--,0,--,13,-23.53,497,-22.34,128,-37.86,"5,046",-36.00,21,--,815,--,14,--,534,"4,754.55",0,-,0,-,0,-,0,-,"39,956",29.66,"1,576,777",33.45,"4,174",-13.28,"164,079",-10.75,356,10.90,"14,057",14.11,442,-22.73,"17,361",-20.51,"2,910",-0.03,"114,848",2.89,"3,732",60.10,"146,689",64.75,"19,826",-9.11,"782,418",-6.45,"48,679",12.81,"1,913,469",16.09,0,-,2,-,0,-,0,-,11,--,423,--,9,--,373,--,"2,605",-3.16,"102,789",-0.33,"4,595",15.60,"180,633",18.96,0,-,0,-,0,-,0,-,6,100.00,244,90.63,3,0.00,135,7.14,155,-31.72,"6,130",-29.70,64,120.69,"2,506",123.55,6,--,250,--,"1,889",28.59,"74,259",32.35,"3,696",-13.58,"145,866",-11.06,"4,607",22.95,"181,092",26.54,8,--,314,"6,180.00",90,80.00,"3,533",86.63,15,-11.76,611,-5.42,1,0.00,43,115.00,400,49.81,"15,783",54.10,453,31.69,"17,823",35.65,"2,328",6.64,"91,868",9.75,759,27.14,"29,820",30.68,15,-34.78,579,-35.45,0,-100.00,0,-100.00,"5,874",6.57,"231,815",9.69,"3,771",18.88,"148,224",22.35,438,-4.78,"17,281",-2.10,7,-78.13,292,-76.39,1,-,34,-,0,-,0,-,"4,091",39.91,"161,452",44.01,"2,094",48.93,"82,304",53.20,0,-,19,-,7,-,262,-,0,-,0,-,59,-,"2,319",-,782,64.29,"30,850",69.14,247,9.29,"9,715",12.78
1992M12,"71,913",6.25,"2,830,109",7.59,"68,960",8.17,"2,703,247",9.53,0,-,0,-,0,-,0,-,0,-,4,-,0,-,0,-,275,12.70,"10,819",14.31,13,-23.53,498,-23.03,0,--,0,--,0,--,2,-33.33,16,6.67,630,8.25,166,--,"6,512","92,928.57",12,--,469,--,0,--,8,100.00,0,-,8,-,0,-,0,-,"35,137",15.70,"1,382,797",17.16,"3,388",-20.19,"132,811",-19.19,304,-7.03,"11,946",-5.97,427,48.26,"16,750",50.40,"2,505",7.70,"98,572",9.04,"3,077",19.45,"120,630",20.95,"15,438",-14.50,"607,562",-13.43,"44,539",5.52,"1,745,924",6.84,8,-,322,-,0,-,0,-,11,--,449,--,18,--,723,--,"2,355",8.93,"92,672",10.30,"4,553",8.79,"178,467",10.16,0,-,0,-,0,-,5,-,8,14.29,312,10.64,26,766.67,"1,011",764.10,176,-13.73,"6,911",-13.00,40,150.00,"1,562",146.37,6,--,230,--,"1,749",25.92,"68,563",27.52,"3,185",-0.75,"125,362",0.53,"3,903",29.37,"152,987",31.00,4,300.00,167,475.86,46,-16.36,"1,800",-15.81,10,-9.09,379,-8.23,1,0.00,47,147.37,257,-13.18,"10,096",-12.14,343,8.89,"13,428",10.23,"1,857",15.63,"73,069",17.05,470,14.91,"18,430",16.53,16,-44.83,614,-45.57,0,-100.00,0,-100.00,"5,338",9.30,"210,093",10.69,"3,767",23.83,"147,680",25.41,335,-9.95,"13,192",-8.70,26,550.00,"1,030",509.47,0,-,11,-,0,-,0,-,"3,689",24.00,"145,186",25.55,"1,790",41.39,"70,164",43.17,0,-,0,-,0,-,0,-,0,-,0,-,8,-,298,-,868,55.83,"34,147",57.81,243,25.91,"9,540",27.37
1993M01,"67,021",-3.89,"2,640,704",-3.43,"65,423",-9.47,"2,567,634",-9.05,1,--,44,--,0,--,0,--,3,--,101,--,0,--,0,--,402,5.79,"15,823",6.19,24,200.00,928,199.35,1,--,44,--,0,--,0,--,5,-50.00,199,-49.10,137,-52.26,"5,358",-52.19,29,--,"1,138",--,19,"1,800.00",760,"1,390.20",0,--,0,--,0,--,0,--,"28,486",5.55,"1,122,396",6.05,"3,845",-31.66,"150,904",-31.33,364,-2.41,"14,326",-1.96,403,-23.09,"15,817",-22.79,"2,651",-9.06,"104,470",-8.61,"3,521",9.28,"138,187",9.80,"16,909",-17.83,"666,220",-17.45,"39,964",-9.75,"1,568,444",-9.32,3,--,123,--,3,--,108,--,1,--,59,--,16,--,628,--,"2,026",-14.01,"79,808",-13.61,"5,103",-3.64,"200,261",-3.19,0,--,0,--,0,--,0,--,14,180.00,535,184.57,8,-46.67,323,-46.35,104,-12.61,"4,103",-12.27,23,-14.81,899,-14.54,72,--,"2,828",--,"1,845",11.55,"72,406",12.10,"3,068",-15.74,"120,869",-15.34,"3,423",-10.23,"134,329",-9.81,7,250.00,273,326.56,71,31.48,"2,792",31.82,11,-52.17,447,-51.25,1,0.00,56,43.59,415,34.30,"16,364",34.92,345,-26.28,"13,553",-25.90,"1,818",-5.21,"71,638",-4.75,563,-12.31,"22,098",-11.83,12,-40.00,480,-39.09,0,-100.00,0,-100.00,"5,330",5.54,"209,999",6.05,"3,687",-3.98,"144,717",-3.51,368,-14.42,"14,497",-14.03,8,-74.19,314,-73.70,1,--,36,--,0,--,0,--,"4,207",-0.07,"165,746",0.39,"1,898",28.77,"74,473",29.38,0,--,0,--,0,--,0,--,1,--,31,--,4,--,144,--,642,69.39,"25,288",70.07,244,-27.38,"9,570",-26.99
1993M02,"72,659",41.37,"2,832,697",37.51,"72,384",41.56,"2,811,010",37.71,0,--,13,--,0,--,0,--,0,--,3,--,3,--,129,--,324,-3.86,"12,648",-6.26,23,283.33,895,248.25,0,--,1,--,0,--,0,--,20,33.33,787,28.18,137,3.79,"5,335",1.54,12,--,482,--,2,100.00,84,140.00,0,--,0,--,0,--,0,--,"33,143",72.67,"1,292,115",67.96,"3,104",7.78,"120,559",4.86,379,43.56,"14,792",39.97,491,18.31,"19,077",15.25,"2,470",35.94,"96,306",32.24,"2,768",40.15,"107,494",36.32,"17,602",10.48,"686,221",7.46,"48,796",42.44,"1,894,981",38.56,3,--,110,--,0,--,0,--,6,--,228,--,35,"3,400.00","1,373","6,765.00","2,686",28.58,"104,736",25.10,"4,642",45.38,"180,278",41.45,3,--,115,--,0,--,0,--,4,-20.00,157,-15.59,13,550.00,521,454.26,165,23.13,"6,439",19.88,21,90.91,806,81.94,26,--,"1,033",--,"1,338",25.05,"51,974",21.72,"3,148",21.31,"122,747",18.00,"3,721",59.36,"144,514",55.04,9,800.00,345,484.75,19,-69.84,731,-71.07,10,-23.08,392,-26.18,2,100.00,70,125.81,309,43.06,"12,028",38.62,481,55.66,"18,689",51.66,"2,120",36.42,"82,670",32.71,723,51.26,"28,066",46.97,19,26.67,754,26.94,0,-100.00,0,-100.00,"5,231",36.12,"203,946",32.43,"3,577",53.32,"138,903",49.12,353,1.15,"13,745",-1.78,17,325.00,665,303.03,0,--,14,--,0,--,0,--,"3,713",38.65,"144,756",34.87,"1,873",65.61,"72,735",61.07,0,--,0,--,0,--,0,--,0,--,0,--,5,--,197,--,824,166.67,"32,109",159.11,254,22.71,"9,871",19.46
