期間,合計-計_原始值,合計-計_年增率(%),合計-購置不動產_原始值,合計-購置不動產_年增率(%),合計-購置動產_原始值,合計-購置動產_年增率(%),合計-企業投資_原始值,合計-企業投資_年增率(%),合計-週轉金_原始值,合計-週轉金_年增率(%),公、民營企業-小計-計_原始值,公、民營企業-小計-計_年增率(%),公、民營企業-小計-購置不動產_原始值,公、民營企業-小計-購置不動產_年增率(%),公、民營企業-小計-購置動產_原始值,公、民營企業-小計-購置動產_年增率(%),公、民營企業-小計-企業投資_原始值,公、民營企業-小計-企業投資_年增率(%),公、民營企業-小計-週轉金_原始值,公、民營企業-小計-週轉金_年增率(%),公、民營企業-農林漁牧業-計_原始值,公、民營企業-農林漁牧業-計_年增率(%),公、民營企業-農林漁牧業-購置不動產_原始值,公、民營企業-農林漁牧業-購置不動產_年增率(%),公、民營企業-農林漁牧業-購置動產_原始值,公、民營企業-農林漁牧業-購置動產_年增率(%),公、民營企業-農林漁牧業-企業投資_原始值,公、民營企業-農林漁牧業-企業投資_年增率(%),公、民營企業-農林漁牧業-週轉金_原始值,公、民營企業-農林漁牧業-週轉金_年增率(%),公、民營企業-礦業及土石採取業-計_原始值,公、民營企業-礦業及土石採取業-計_年增率(%),公、民營企業-礦業及土石採取業-購置不動產_原始值,公、民營企業-礦業及土石採取業-購置不動產_年增率(%),公、民營企業-礦業及土石採取業-購置動產_原始值,公、民營企業-礦業及土石採取業-購置動產_年增率(%),公、民營企業-礦業及土石採取業-企業投資_原始值,公、民營企業-礦業及土石採取業-企業投資_年增率(%),公、民營企業-礦業及土石採取業-週轉金_原始值,公、民營企業-礦業及土石採取業-週轉金_年增率(%),公、民營企業-製造業-計_原始值,公、民營企業-製造業-計_年增率(%),公、民營企業-製造業-購置不動產_原始值,公、民營企業-製造業-購置不動產_年增率(%),公、民營企業-製造業-購置動產_原始值,公、民營企業-製造業-購置動產_年增率(%),公、民營企業-製造業-企業投資_原始值,公、民營企業-製造業-企業投資_年增率(%),公、民營企業-製造業-週轉金_原始值,公、民營企業-製造業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-週轉金_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-計_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置不動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-購置動產_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-企業投資_年增率(%),公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_原始值,公、民營企業-水電燃氣及污染整治業-用水供應及污染整治業-週轉金_年增率(%),公、民營企業-營造業-計_原始值,公、民營企業-營造業-計_年增率(%),公、民營企業-營造業-購置不動產_原始值,公、民營企業-營造業-購置不動產_年增率(%),公、民營企業-營造業-購置動產_原始值,公、民營企業-營造業-購置動產_年增率(%),公、民營企業-營造業-企業投資_原始值,公、民營企業-營造業-企業投資_年增率(%),公、民營企業-營造業-週轉金_原始值,公、民營企業-營造業-週轉金_年增率(%),公、民營企業-批發及零售業-計_原始值,公、民營企業-批發及零售業-計_年增率(%),公、民營企業-批發及零售業-購置不動產_原始值,公、民營企業-批發及零售業-購置不動產_年增率(%),公、民營企業-批發及零售業-購置動產_原始值,公、民營企業-批發及零售業-購置動產_年增率(%),公、民營企業-批發及零售業-企業投資_原始值,公、民營企業-批發及零售業-企業投資_年增率(%),公、民營企業-批發及零售業-週轉金_原始值,公、民營企業-批發及零售業-週轉金_年增率(%),公、民營企業-住宿及餐飲業-計_原始值,公、民營企業-住宿及餐飲業-計_年增率(%),公、民營企業-住宿及餐飲業-購置不動產_原始值,公、民營企業-住宿及餐飲業-購置不動產_年增率(%),公、民營企業-住宿及餐飲業-購置動產_原始值,公、民營企業-住宿及餐飲業-購置動產_年增率(%),公、民營企業-住宿及餐飲業-企業投資_原始值,公、民營企業-住宿及餐飲業-企業投資_年增率(%),公、民營企業-住宿及餐飲業-週轉金_原始值,公、民營企業-住宿及餐飲業-週轉金_年增率(%),公、民營企業-運輸及倉儲業-計_原始值,公、民營企業-運輸及倉儲業-計_年增率(%),公、民營企業-運輸及倉儲業-購置不動產_原始值,公、民營企業-運輸及倉儲業-購置不動產_年增率(%),公、民營企業-運輸及倉儲業-購置動產_原始值,公、民營企業-運輸及倉儲業-購置動產_年增率(%),公、民營企業-運輸及倉儲業-企業投資_原始值,公、民營企業-運輸及倉儲業-企業投資_年增率(%),公、民營企業-運輸及倉儲業-週轉金_原始值,公、民營企業-運輸及倉儲業-週轉金_年增率(%),公、民營企業-資訊及通訊傳播業-計_原始值,公、民營企業-資訊及通訊傳播業-計_年增率(%),公、民營企業-資訊及通訊傳播業-購置不動產_原始值,公、民營企業-資訊及通訊傳播業-購置不動產_年增率(%),公、民營企業-資訊及通訊傳播業-購置動產_原始值,公、民營企業-資訊及通訊傳播業-購置動產_年增率(%),公、民營企業-資訊及通訊傳播業-企業投資_原始值,公、民營企業-資訊及通訊傳播業-企業投資_年增率(%),公、民營企業-資訊及通訊傳播業-週轉金_原始值,公、民營企業-資訊及通訊傳播業-週轉金_年增率(%),公、民營企業-金融及保險業-計_原始值,公、民營企業-金融及保險業-計_年增率(%),公、民營企業-金融及保險業-購置不動產_原始值,公、民營企業-金融及保險業-購置不動產_年增率(%),公、民營企業-金融及保險業-購置動產_原始值,公、民營企業-金融及保險業-購置動產_年增率(%),公、民營企業-金融及保險業-企業投資_原始值,公、民營企業-金融及保險業-企業投資_年增率(%),公、民營企業-金融及保險業-週轉金_原始值,公、民營企業-金融及保險業-週轉金_年增率(%),公、民營企業-不動產業-計_原始值,公、民營企業-不動產業-計_年增率(%),公、民營企業-不動產業-購置不動產_原始值,公、民營企業-不動產業-購置不動產_年增率(%),公、民營企業-不動產業-購置動產_原始值,公、民營企業-不動產業-購置動產_年增率(%),公、民營企業-不動產業-企業投資_原始值,公、民營企業-不動產業-企業投資_年增率(%),公、民營企業-不動產業-週轉金_原始值,公、民營企業-不動產業-週轉金_年增率(%),公、民營企業-服務業-計_原始值,公、民營企業-服務業-計_年增率(%),公、民營企業-服務業-購置不動產_原始值,公、民營企業-服務業-購置不動產_年增率(%),公、民營企業-服務業-購置動產_原始值,公、民營企業-服務業-購置動產_年增率(%),公、民營企業-服務業-企業投資_原始值,公、民營企業-服務業-企業投資_年增率(%),公、民營企業-服務業-週轉金_原始值,公、民營企業-服務業-週轉金_年增率(%),政府機關-計_原始值,政府機關-計_年增率(%),政府機關-購置不動產_原始值,政府機關-購置不動產_年增率(%),政府機關-購置動產_原始值,政府機關-購置動產_年增率(%),政府機關-企業投資_原始值,政府機關-企業投資_年增率(%),政府機關-週轉金_原始值,政府機關-週轉金_年增率(%),社會保險、退休基金及非營利團體-計_原始值,社會保險、退休基金及非營利團體-計_年增率(%),社會保險、退休基金及非營利團體-購置不動產_原始值,社會保險、退休基金及非營利團體-購置不動產_年增率(%),社會保險、退休基金及非營利團體-購置動產_原始值,社會保險、退休基金及非營利團體-購置動產_年增率(%),社會保險、退休基金及非營利團體-企業投資_原始值,社會保險、退休基金及非營利團體-企業投資_年增率(%),社會保險、退休基金及非營利團體-週轉金_原始值,社會保險、退休基金及非營利團體-週轉金_年增率(%),個人-計_原始值,個人-計_年增率(%),個人-購置不動產_原始值,個人-購置不動產_年增率(%),個人-購置動產_原始值,個人-購置動產_年增率(%),個人-企業投資_原始值,個人-企業投資_年增率(%),個人-週轉金_原始值,個人-週轉金_年增率(%)
2009M04,"16,991,459",-0.27,"7,161,410",3.49,"978,914",4.62,"345,202",-5.55,"8,505,933",-3.53,"7,593,117",-0.32,"1,261,098",5.89,"903,961",10.23,"325,693",-4.28,"5,102,365",-3.11,"11,659",-18.39,953,-15.59,491,-32.83,137,-28.27,"10,078",-17.64,"9,056",29.04,"1,081",2.08,"1,454",432.60,15,-76.19,"6,506",15.70,"3,512,759",4.10,"389,716",7.77,"532,427",12.96,"74,189",-11.12,"2,516,427",2.38,"499,618",7.86,"30,747",6.90,"138,568",2.76,"18,368",-2.25,"311,935",11.08,"61,042",0.86,"20,758",31.27,"2,887",-13.77,"3,999",1.63,"33,398",-10.76,"307,075",-2.93,"58,446",34.03,"2,677",-35.77,"3,092",19.66,"242,860",-8.69,"814,563",-11.69,"138,588",3.65,"16,096",-19.25,"15,676",-13.06,"644,203",-14.18,"99,540",9.61,"40,936",16.41,"3,007",-27.58,"4,148",-3.40,"51,449",9.01,"684,908",7.39,"79,780",8.78,"144,478",14.13,"122,845",3.90,"337,805",5.70,"112,639",-14.45,"11,782",-7.82,"2,648",-5.56,"19,698",19.80,"78,511",-21.21,"485,437",-19.28,"26,815",6.05,"9,676",-35.94,"30,848",-25.34,"418,098",-19.55,"793,651",0.68,"432,182",1.77,"10,773",61.13,"24,349",15.47,"326,347",-2.84,"262,212",-2.88,"50,072",0.63,"41,666",24.57,"12,328",-21.68,"158,146",-7.54,"1,400,956",0.21,"81,302",-13.74,394,-93.42,"6,600",0.76,"1,312,660",1.66,"138,424",29.93,"15,812",6.72,"1,851",-17.26,307,-41.19,"120,454",35.40,"7,858,962",-0.72,"5,803,198",3.26,"72,708",-32.28,"12,602",-30.72,"1,970,454",-9.20
2009M05,"16,968,121",-1.01,"7,198,973",3.49,"972,223",4.13,"342,590",-6.68,"8,454,335",-4.83,"7,585,227",-1.55,"1,258,583",5.29,"897,966",9.07,"324,038",-5.40,"5,104,640",-4.46,"11,721",-15.42,949,-13.81,486,-26.59,134,-28.34,"10,152",-14.75,"8,742",13.62,"1,287",16.79,"1,453",424.55,15,-59.46,"5,987",-4.64,"3,508,185",3.90,"390,100",8.77,"530,620",13.47,"73,888",-11.65,"2,513,577",1.91,"504,101",4.37,"30,700",15.57,"137,845",3.00,"18,323",-1.94,"317,233",4.38,"61,200",-0.03,"20,734",30.74,"2,879",-13.83,"3,983",0.84,"33,604",-11.72,"302,988",-4.67,"56,114",25.79,"2,533",-37.81,"3,198",40.45,"241,143",-9.64,"819,459",-11.86,"139,661",1.80,"16,134",-19.15,"15,468",-13.50,"648,196",-14.11,"98,238",7.93,"41,190",15.78,"2,613",-36.87,"4,141",-3.25,"50,294",6.95,"683,072",7.09,"79,529",9.28,"143,298",8.62,"122,826",4.07,"337,419",7.08,"113,317",-14.80,"11,607",-10.54,"3,618",29.40,"18,214",10.70,"79,878",-20.73,"494,033",-25.03,"30,291",4.38,"9,528",-38.92,"30,590",-31.47,"423,624",-25.64,"784,698",0.30,"427,301",0.85,"9,235",23.02,"24,548",20.72,"323,614",-2.18,"256,673",-5.85,"49,854",-4.22,"40,603",16.40,"12,693",-21.13,"153,523",-9.48,"1,362,775",-1.37,"79,965",-15.93,889,-77.34,"6,600",0.76,"1,275,321",-0.06,"138,186",22.07,"15,407",2.43,"1,855",-16.74,306,-41.38,"120,618",26.42,"7,881,933",-0.75,"5,845,018",3.44,"71,513",-31.43,"11,646",-33.49,"1,953,756",-9.92
2009M06,"17,011,706",-1.33,"7,225,014",3.13,"969,680",4.32,"345,010",-8.11,"8,472,002",-5.14,"7,635,376",-2.79,"1,251,498",4.41,"895,866",9.02,"326,890",-6.93,"5,161,122",-5.87,"12,081",-12.82,964,-2.33,508,-22.32,126,-30.39,"10,483",-12.90,"9,063",18.16,"1,252",18.67,"1,434",421.45,14,-65.00,"6,363",1.00,"3,544,447",1.37,"387,185",7.79,"525,824",13.73,"75,213",-18.07,"2,556,225",-1.04,"511,027",2.21,"30,005",12.92,"134,106",-2.29,"18,082",-5.37,"328,834",3.71,"61,490",0.38,"20,303",27.56,"2,826",-14.05,"3,700",-9.51,"34,661",-8.71,"302,705",-7.92,"56,399",26.23,"2,646",-33.75,"2,975",14.12,"240,685",-13.26,"843,643",-11.92,"140,892",1.06,"15,749",-20.60,"15,632",-13.48,"671,370",-13.98,"99,736",8.02,"41,187",14.53,"2,602",-37.00,"4,245",-1.37,"51,702",7.87,"688,848",8.57,"79,550",8.37,"144,021",4.66,"124,492",4.73,"340,785",11.88,"114,991",-9.59,"11,751",-7.96,"4,389",58.56,"18,022",9.02,"80,829",-15.03,"466,631",-27.05,"29,454",3.70,"9,320",-23.84,"32,245",-26.73,"395,612",-28.72,"781,930",0.21,"421,998",-0.50,"14,412",99.64,"23,419",18.46,"322,101",-2.15,"260,274",-5.73,"50,861",-2.27,"40,855",22.19,"12,425",-22.02,"156,133",-10.61,"1,302,093",2.06,"80,354",-15.56,878,-75.80,"6,240",0.81,"1,214,621",3.74,"149,599",21.49,"15,326",-2.31,"1,814",-19.38,304,-41.54,"132,155",26.25,"7,924,638",-0.79,"5,877,836",3.19,"71,122",-30.22,"11,576",-33.88,"1,964,104",-9.58
2009M07,"17,043,005",-1.54,"7,259,376",3.74,"990,783",6.34,"341,419",-8.55,"8,451,427",-6.17,"7,554,908",-4.76,"1,247,205",2.59,"917,001",11.15,"323,487",-7.43,"5,067,215",-8.57,"11,833",-12.88,938,-4.58,514,-17.76,124,-30.34,"10,257",-13.05,"8,802",-7.17,"1,254",-11.57,"1,429",-2.26,14,-62.16,"6,105",-7.01,"3,486,439",-2.94,"383,114",6.23,"530,681",14.60,"75,768",-20.50,"2,496,876",-6.59,"514,086",-1.88,"30,034",12.53,"134,712",-2.74,"17,904",-5.62,"331,436",-2.45,"61,340",0.87,"20,295",27.78,"3,446",8.09,"3,690",-9.43,"33,909",-9.98,"298,019",-5.92,"57,124",29.58,"2,579",-32.93,"3,001",12.31,"235,315",-11.60,"841,660",-11.35,"143,010",1.72,"19,681",8.02,"15,925",-3.28,"663,044",-14.35,"99,856",6.27,"41,980",7.70,"4,506",10.88,"4,134",-1.71,"49,236",5.39,"684,864",7.76,"79,739",8.45,"149,417",11.15,"123,021",3.67,"332,687",7.68,"119,228",-8.08,"11,674",-9.07,"3,950",45.92,"18,263",24.13,"85,341",-14.19,"458,743",-24.49,"27,820",5.19,"11,913",3.26,"30,880",-31.99,"388,130",-25.95,"771,392",-1.74,"421,805",-3.83,"13,582",44.14,"23,500",24.26,"312,505",-1.77,"259,986",-5.49,"48,713",-4.39,"44,037",18.67,"10,953",-21.33,"156,283",-9.71,"1,388,483",9.76,"80,355",-15.66,"1,502",-69.12,"6,240",0.81,"1,300,386",12.23,"156,202",30.81,"15,129",-4.07,"2,335",3.78,301,-41.55,"138,437",37.24,"7,943,412",-0.62,"5,916,687",4.34,"69,945",-29.77,"11,391",-33.61,"1,945,389",-11.81
2009M08,"17,154,480",-0.86,"7,305,893",4.33,"987,601",5.01,"338,442",-9.51,"8,522,544",-5.15,"7,554,631",-5.40,"1,244,540",1.97,"915,654",9.66,"320,774",-8.44,"5,073,663",-9.07,"12,016",-10.58,945,14.41,521,-10.17,130,-25.71,"10,420",-12.12,"8,965",-2.90,"1,034",-34.80,"1,344",-9.31,14,-88.24,"6,573",8.72,"3,531,122",-3.71,"384,826",5.24,"530,703",11.89,"74,130",-22.20,"2,541,463",-6.97,"510,374",-5.03,"30,332",11.48,"133,452",-3.21,"18,006",-4.14,"328,584",-7.05,"62,605",3.26,"20,120",24.88,"3,437",5.72,"3,683",-9.64,"35,365",-4.90,"298,117",-6.07,"57,752",32.67,"2,624",-5.95,"3,068",17.73,"234,673",-12.59,"831,190",-11.73,"139,733",0.04,"18,486",2.91,"14,873",-11.58,"658,098",-14.22,"99,218",4.28,"42,476",7.09,"4,500",12.02,"4,158",-1.98,"48,084",1.83,"679,389",6.31,"79,892",8.88,"148,650",9.92,"123,338",3.73,"327,509",5.13,"117,671",-8.32,"11,578",-10.96,"5,636",108.74,"17,616",19.80,"82,841",-15.42,"448,775",-21.51,"26,928",5.22,"11,762",7.91,"31,476",-27.73,"378,609",-23.00,"763,080",-3.34,"420,481",-4.31,"11,635",8.26,"24,892",20.41,"306,072",-3.93,"254,714",-7.52,"48,563",-4.71,"46,341",27.43,"9,073",-37.31,"150,737",-13.18,"1,476,355",20.42,"78,433",-18.61,"1,518",-74.87,"6,240",0.81,"1,390,164",24.41,"136,839",24.29,"15,258",-3.65,"2,310",3.26,340,-33.98,"118,931",29.97,"7,986,655",0.07,"5,967,662",5.25,"68,119",-29.93,"11,088",-34.62,"1,939,786",-11.70
2009M09,"17,195,367",-1.17,"7,351,413",4.72,"978,278",3.21,"334,712",-10.14,"8,530,964",-5.83,"7,578,911",-6.47,"1,250,039",1.77,"907,906",7.10,"316,824",-9.31,"5,104,142",-10.11,"12,034",-9.95,952,6.85,539,-6.91,128,-25.15,"10,415",-11.15,"8,656",-8.77,"1,180",-23.33,"1,343",-9.26,13,-87.00,"6,120",-3.91,"3,542,566",-5.85,"382,741",3.36,"525,392",8.24,"73,802",-20.13,"2,560,631",-9.03,"504,596",-6.48,"29,630",14.11,"133,372",-3.61,"17,673",-6.59,"323,921",-9.08,"63,739",3.95,"19,651",24.98,"3,139",0.06,"3,453",-20.11,"37,496",-1.67,"295,180",-8.39,"58,006",28.09,"2,604",-8.57,"2,522",-8.46,"232,048",-14.48,"844,872",-11.59,"138,634",-0.31,"18,527",5.82,"14,723",-13.38,"672,988",-13.94,"101,444",7.37,"43,099",8.64,"4,461",11.08,"3,993",-6.05,"49,891",7.20,"672,733",4.12,"80,426",8.18,"148,335",7.43,"123,480",2.78,"320,492",2.21,"118,798",-9.57,"11,341",-12.63,"5,679",127.16,"17,679",15.11,"84,099",-16.34,"452,277",-18.50,"27,134",5.49,"11,728",12.96,"30,318",-28.47,"383,097",-19.59,"773,817",-3.09,"429,453",-2.91,"11,497",45.53,"25,414",20.18,"307,453",-6.03,"251,938",-8.33,"47,443",-5.48,"44,429",14.78,"7,079",-51.96,"152,987",-10.63,"1,442,925",20.65,"74,496",-21.46,"1,513",-45.28,"6,240",0.81,"1,360,676",24.59,"144,256",20.16,"15,234",-3.92,"2,285",1.29,335,-33.93,"126,402",24.61,"8,029,275",0.62,"6,011,644",5.82,"66,574",-30.02,"11,313",-31.03,"1,939,744",-11.33
2009M10,"17,121,968",-2.07,"7,382,592",5.22,"976,665",0.57,"334,093",-10.41,"8,428,618",-7.61,"7,565,173",-7.39,"1,256,616",2.03,"907,233",3.90,"316,244",-8.97,"5,085,080",-11.05,"12,359",-6.86,968,7.56,534,-8.40,118,-28.92,"10,739",-7.58,"8,682",-10.54,"1,183",-24.79,"1,342",-9.08,13,-86.46,"6,144",-6.34,"3,525,127",-7.80,"382,759",1.90,"526,324",3.59,"73,470",-22.71,"2,542,574",-10.62,"493,737",-9.11,"29,467",12.68,"134,216",-2.84,"16,932",-9.46,"313,122",-13.08,"62,240",5.20,"19,484",23.11,"3,963",31.14,"2,845",-33.85,"35,948",-0.19,"294,588",-8.09,"57,893",25.45,"2,627",-6.15,"2,573",-8.17,"231,495",-13.87,"851,385",-11.30,"138,319",1.00,"18,499",3.55,"15,077",-4.47,"679,490",-13.91,"102,244",6.20,"44,031",10.71,"4,140",3.09,"4,413",6.16,"49,660",2.76,"673,933",2.94,"82,525",11.14,"146,932",6.38,"123,735",2.88,"320,741",-0.41,"120,403",-4.99,"11,570",-9.45,"5,171",108.42,"17,412",14.73,"86,250",-10.42,"452,935",-15.76,"27,528",7.96,"11,297",8.94,"30,709",-21.98,"383,401",-17.09,"776,571",-3.50,"432,614",-2.13,"11,484",38.01,"24,130",13.85,"308,343",-7.47,"253,209",-9.07,"47,759",-4.40,"44,667",9.06,"7,662",-47.74,"153,121",-11.44,"1,352,288",10.96,"73,403",-24.91,"1,455",-54.69,"6,240",-31.73,"1,271,190",14.67,"154,810",9.78,"14,815",-8.75,"1,725",-18.82,339,-33.00,"137,931",12.92,"8,049,697",1.19,"6,037,758",6.47,"66,252",-28.43,"11,270",-28.93,"1,934,417",-11.08
2009M11,"17,256,926",-1.24,"7,410,647",4.14,"965,031",-3.79,"327,215",-9.35,"8,554,033",-4.88,"7,578,205",-6.98,"1,252,628",0.28,"895,109",-1.26,"313,874",-6.53,"5,116,594",-9.53,"12,480",-4.86,978,4.26,542,-3.90,115,-29.88,"10,845",-5.30,"8,654",-18.69,"1,183",-26.38,"1,347",-8.62,13,-86.32,"6,111",-18.16,"3,514,898",-8.66,"384,028",-2.08,"517,755",-3.51,"72,923",-11.68,"2,540,192",-10.45,"505,739",-8.03,"29,420",12.63,"133,498",-3.28,"16,886",-9.81,"325,935",-11.20,"62,181",4.16,"19,523",22.50,"3,934",27.07,"2,828",-34.17,"35,896",-1.30,"296,916",-6.96,"58,954",29.10,"2,456",-10.43,"2,556",-12.38,"232,950",-13.02,"856,285",-7.92,"133,244",-1.56,"18,593",-1.41,"15,227",-3.12,"689,221",-9.32,"103,052",6.41,"45,427",13.47,"4,118",-1.37,"4,385",7.93,"49,122",1.13,"673,585",3.26,"82,107",10.89,"145,181",3.29,"122,914",2.23,"323,383",1.86,"118,931",2.53,"11,607",-7.82,"5,177",72.74,"17,415",14.82,"84,732",-0.60,"451,541",-13.68,"23,838",-11.77,"10,999",1.41,"30,766",-22.36,"385,938",-13.39,"781,588",-2.94,"434,476",-1.96,"11,636",37.57,"22,959",4.85,"312,517",-5.79,"254,536",-9.90,"47,366",-5.91,"43,807",6.08,"7,715",-47.33,"155,648",-11.68,"1,417,826",16.20,"68,915",-29.39,"1,451",-47.35,"1,400",-84.68,"1,346,060",21.19,"163,578",-0.95,"15,086",-9.28,"2,121",-1.07,353,-15.95,"146,018",0.05,"8,097,317",1.97,"6,074,018",5.59,"66,350",-27.58,"11,588",-25.74,"1,945,361",-6.52
2009M12,"17,554,377",1.01,"7,471,940",4.94,"962,759",-3.05,"323,826",-7.92,"8,795,852",-1.32,"7,703,039",-3.45,"1,270,379",1.64,"892,453",-0.36,"310,145",-5.20,"5,230,062",-5.01,"12,679",-15.53,"1,062",14.81,707,27.39,112,-28.21,"10,798",-19.26,"8,965",-8.81,"1,187",-22.37,"1,308",-9.67,22,57.14,"6,448",-5.73,"3,541,835",-5.03,"384,301",-1.62,"517,192",-2.06,"71,554",-7.48,"2,568,788",-6.02,"518,071",-0.62,"29,179",-5.68,"129,989",-8.04,"16,620",-13.50,"342,283",3.79,"62,737",3.24,"19,378",-7.57,"3,710",26.15,"2,570",-39.77,"37,079",13.76,"298,584",-5.21,"57,922",25.82,"2,819",-3.52,"2,606",-9.80,"235,237",-10.61,"874,753",-4.82,"132,980",-1.70,"18,460",2.14,"15,655",-1.14,"707,658",-5.62,"104,323",6.27,"45,371",10.87,"4,107",-2.00,"4,233",4.65,"50,612",3.28,"675,823",2.48,"82,219",11.78,"147,487",7.87,"121,949",0.83,"324,168",-1.25,"123,497",7.26,"11,800",-4.14,"5,115",74.16,"16,882",8.13,"89,700",6.43,"484,144",-7.23,"25,293",-7.74,"8,921",-10.53,"29,451",-15.04,"420,479",-6.52,"799,741",-0.62,"451,744",2.33,"11,198",26.95,"22,818",3.52,"313,981",-5.54,"260,624",-3.32,"47,321",-3.30,"45,150",11.25,"8,243",-42.73,"159,910",-3.47,"1,491,377",19.09,"68,884",-21.75,"1,399",-47.86,"1,400",-84.68,"1,419,694",23.19,"179,921",-1.19,"15,539",-5.49,"2,072",-2.36,325,-20.73,"161,985",-0.70,"8,180,040",2.69,"6,117,138",6.09,"66,835",-27.81,"11,956",-20.30,"1,984,111",-5.15
2010M01,"17,603,328",1.97,"7,495,462",4.54,"958,554",-2.22,"318,127",-8.66,"8,831,185",0.76,"7,597,847",-2.94,"1,272,336",1.28,"888,328",-1.15,"305,092",-6.59,"5,132,091",-4.01,"12,880",2.92,"1,038",7.45,790,38.84,110,-29.49,"10,942",1.09,"8,683",-13.54,"1,198",-32.47,"1,306",-10.67,22,120.00,"6,157",-9.42,"3,499,520",-3.50,"385,355",-0.17,"514,436",-2.18,"69,526",-9.55,"2,530,203",-4.07,"522,075",-2.04,"29,435",-4.30,"129,664",-9.52,"16,360",-14.14,"346,616",2.00,"63,499",3.75,"19,589",-6.74,"3,564",22.10,"2,567",-40.04,"37,779",14.48,"292,569",-5.46,"55,851",1.04,"2,768",5.85,"3,432",17.61,"230,518",-7.30,"849,343",-5.28,"133,843",-2.04,"18,742",4.52,"9,785",-37.26,"686,973",-5.45,"104,373",5.90,"45,773",15.78,"3,932",-6.65,"4,170",3.58,"50,498",-0.57,"675,637",2.11,"82,141",8.06,"146,868",5.75,"121,656",-0.80,"324,972",0.26,"118,886",4.36,"11,553",-5.46,"5,017",44.17,"16,551",20.83,"85,765",1.47,"455,483",-8.36,"24,195",-14.40,"8,826",-12.61,"29,045",-17.26,"393,417",-7.12,"791,088",-1.27,"451,849",2.91,"11,718",32.24,"19,886",-10.51,"307,635",-7.09,"267,310",-0.11,"50,105",0.73,"44,261",7.01,"14,549",1.56,"158,395",-2.33,"1,644,420",23.54,"62,036",-29.45,"1,295",215.85,"1,400",-84.68,"1,579,689",28.05,"173,988",-5.24,"16,033",-2.49,"2,116",-0.70,324,-0.31,"155,515",-5.58,"8,187,073",3.38,"6,145,057",5.78,"66,815",-15.50,"11,311",-7.26,"1,963,890",-2.75
2010M02,"17,600,986",3.16,"7,509,790",5.22,"959,789",-1.77,"320,288",-7.93,"8,811,119",2.47,"7,614,477",-0.78,"1,276,371",1.95,"890,211",-0.86,"305,961",-6.78,"5,141,934",-1.05,"12,938",4.75,"1,127",18.13,785,44.30,107,-26.21,"10,919",1.97,"8,840",-11.66,"1,157",-34.82,"1,306",-10.55,21,10.53,"6,356",-5.88,"3,526,068",0.17,"387,066",0.74,"512,756",-2.94,"71,019",-7.07,"2,555,227",0.96,"505,897",-1.40,"29,702",-5.55,"128,506",-7.30,"16,345",-14.75,"331,344",2.32,"64,159",2.06,"19,858",-6.43,"3,648",26.93,"2,556",-40.42,"38,097",10.51,"293,693",-4.30,"54,637",0.65,"2,459",-6.00,"3,228",2.25,"233,369",-5.45,"861,812",0.19,"133,567",-1.09,"17,925",1.75,"9,898",-40.55,"700,422",1.38,"105,927",8.88,"38,838",-1.80,"10,393",214.08,"4,185",2.90,"52,511",4.27,"676,567",-0.17,"82,450",8.49,"146,612",1.94,"121,495",-1.00,"326,010",-2.73,"118,265",6.09,"11,661",-4.57,"5,069",76.68,"16,541",15.88,"84,994",3.50,"437,646",-11.73,"23,817",-14.60,"8,614",-5.65,"28,646",-16.95,"376,569",-11.25,"794,306",-1.00,"461,211",4.98,"11,840",44.30,"20,112",-10.42,"301,143",-9.39,"272,518",1.89,"51,138",3.89,"43,946",5.88,"14,364",-1.86,"163,070",0.60,"1,642,879",19.99,"62,025",-23.24,"1,292",219.80,"1,430",-79.39,"1,578,132",23.19,"150,143",2.43,"16,291",0.99,"2,077",-2.49,322,-0.92,"131,453",2.70,"8,193,487",4.10,"6,155,103",6.33,"66,209",-13.61,"12,575",1.29,"1,959,600",-1.70
